"Date";"Touristes";"Croisiéristes";"Nuitées touristiques";"Durée de séjour moyenne";"TouristesCumulJanvier";"CroisiéristesCumulJanvier";"Nuitées touristiquesCumulJanvier";"Revenu par chambre (RevPar)";"Coefficent moyen de remplissage des hôtels internationaux";"Chambres offertes";"Chambres vendues";"Passagers arrivés";"Passagers départs";"Indice général";"Inflation mensuelle";"Inflation en glissement sur 12 mois";"Inflation moyenne annuelle";"Créations nettes d'entreprises";"Nombre de salariés";"Commerce";"Construction";"Hôtellerie-Restauration";"Industrie";"Secteur marchand *";"Services";"Somme du chiffre d'affaires des 150 premières entreprises";"Valeur Imports";"Poids Imports";"DTI";"Valeur Exports";"Poids Exports";"DTE";"Mandatements";"Mandatements (cumul annuel)";"Consommation électrique basse Tension";"Consommation électrique moyenne Tension"
2003-07-01;0;0;0;0;0;0;0;0;0;0;0;28948;28479;85,9814637859803;-0,00115159990129154;0,0065484084880636;0,0109287988140991;350;61612;112,672775293136;125,306145671437;110,929546630216;103,553602584452;115,715538573805;121,835572572044;32152695383;13344741959;69708760;4175178986;806274873;733482;125579420;0;0;17819;17139
2003-06-01;0;0;0;0;0;0;0;0;0;0;0;23439;25342;86,0805941897523;0,000164541341011848;0,00288731232469885;0,0126902225069081;331;61558;111,874033464171;123,264215686653;109,499820058554;102,608926258301;114,658299870966;121,160192724729;30687218598;17413469132;73918620;4153678849;1283356360;1530672;230711900;0;0;19433;15345
2003-05-01;0;0;0;0;0;0;0;0;0;0;0;21560;21899;86,0664327034992;0,000246872942725407;0,000988223667957033;0,0154331786140605;297;61198;111,399343947434;121,414468747108;111,175327392993;102,382520516981;114,284443949004;120,185276452323;30199769103;11852335688;73532200;3686300421;534736138;1623166;61980675;0;0;19383;17195
2003-04-01;0;0;0;0;0;0;0;0;0;0;0;19580;19960;86,0451904741195;0,00206151562628842;0,0016485328058029;0,0187358639199894;354;61024;111,034713134786;121,58713129219;110,242904400689;102,945189164647;114,039386382218;119,653777439159;28743007369;11247857749;66829446;3605062295;649368702;1540881;73010970;0;0;19009;18222
2003-03-01;0;0;0;0;0;0;0;0;0;0;0;25948;24974;85,8681718959552;0,00165193689601062;0,00247995370753085;0,0218011453205273;321;61088;111,664977821027;122,915693441667;110,650871876695;103,740526135381;114,312650349646;119,154793238613;30385371490;10404167164;62979406;3405687570;1292271197;1142147;155814649;0;0;20154;18111
2003-02-01;0;0;0;0;0;0;0;0;0;0;0;19779;20250;85,7265570334237;0,00148895690296968;0,00132329832106537;0,0245622649502845;370;60684;111,475760437108;123,767247919351;110,616981336523;104,612623649756;114,412605318003;118,446620259163;27896681320;30519851601;78898086;3359267331;1260044242;1437489;202386775;0;0;19648;17275
2003-01-01;0;0;0;0;0;0;0;0;0;0;0;24623;21869;85,5991036571454;0,00273722627737238;0,00482087939489628;0,027244251537043;325;60436;111,317808309996;122,977904857973;110,378418665977;104,035923606613;113,804903153659;117,417596986119;29760675287;10787510216;69826605;3266315943;743731980;507296;93218965;0;0;19736;17139
2002-12-01;0;0;0;0;0;0;0;0;0;0;0;21821;23842;85,3654391339684;-0,000165864985901432;0,0198798747990863;0,0291634570523694;257;61889;110,983362657348;130,692484206862;108,025934045616;106,640751681208;113,79787518139;114,857948260986;41215748845;14249241049;62341419;4692141746;1819388695;1876315;247224059;0;0;18974;18924
2002-11-01;0;0;0;0;0;0;0;0;0;0;0;21256;22016;85,3796006202216;-0,000331619963521934;0,0203943471270203;0,0282751778361019;351;62043;111,053356964966;129,440560226094;108,560711858606;104,725315334849;113,385733879795;115,098636268576;30557628230;11483183909;68053877;3694445497;1623235058;1489319;191892865;0;0;18601;15546
2002-10-01;0;0;0;0;0;0;0;0;0;0;0;25081;25074;85,4079235927279;-0,000165782493368627;0,0224633381368144;0,0273155675178032;318;61290;110,49766608055;129,814932488657;107,934217337785;104,657433523778;113,258392889535;114,83777714874;32162737426;10992235351;84398132;3506726321;2220784319;1262411;273594390;0;0;16729;17275
2002-09-01;0;0;0;0;0;0;0;0;0;0;0;23343;23861;85,422085078981;0,000414628078613255;0,0222862469282263;0,026156056060547;355;60945;110,155764931948;131,812351565009;105,967416105965;105,607976211879;113,178611153717;114,342273716101;32379604864;11062150485;66859852;3461254560;1019055785;2468592;127683528;0;0;18554;16433
2002-08-01;0;0;0;0;0;0;0;0;0;0;0;31449;27034;85,3866813633482;-0,000414456233421623;0,0254251700680272;0,0252198763559387;277;60707;110,185783734773;131,816815362062;105,169866045717;105,012809220381;112,663885525576;113,132628521785;30449417509;13361875317;80089729;3905161046;1535451944;1617387;141330495;0;0;18459;15364
2002-07-01;0;0;0;0;0;0;0;0;0;0;0;27661;29764;85,422085078981;-0,00478468899521522;0,0276854928017718;0,0240543532030693;314;59631;110,269602408385;133,481580512699;102,095373997963;104,303656166788;111,957618300225;112,177835741571;31850776076;12235929051;71815247;3738352527;1538561038;1099057;202055175;0;0;17538;15334
2002-06-01;0;0;0;0;0;0;0;0;0;0;0;22348;23873;85,8327681803223;-0,00172939141892436;0,0358027856105272;0,0226368829857312;287;59952;110,883668439698;131,119911957896;103,662198315891;104,532415926695;111,726349418545;111,294911750612;28022129196;9540735544;58222881;3027648664;1989944195;1457192;246827010;0;0;18230;16043
2002-05-01;0;0;0;0;0;0;0;0;0;0;0;21081;21054;85,9814637859803;0,000906693043191353;0,0406204473391036;0,0202341125620696;303;59399;110,168890118629;130,746769007556;102,37518360282;103,795173952294;111,116104498407;110,442818003493;30817553554;36128450875;69394073;3598803229;1349464229;1609230;182065545;0;0;17239;15721
2002-04-01;0;0;0;0;0;0;0;0;0;0;0;20483;21006;85,903575611588;0,00289327932545258;0,0384319096122574;0,0172148869553551;345;59474;109,960662301398;129,752927827955;103,015463441881;103,519026050443;110,838228218087;110,376736902297;28763917099;11145044835;74214242;3437097483;1893594095;1429034;192582840;0;0;18753;17563
2002-03-01;0;0;0;0;0;0;0;0;0;0;0;26549;25660;85,655749602158;0,000496236870399569;0,035613389264618;0,0148916211837428;298;58505;109,391603144532;126,262055407237;103,669106582971;102,809482266675;110,029611314164;109,288446605687;27481305634;9747351654;59565470;3040706078;1696152436;1028066;213124190;0;0;17660;15336
2002-02-01;0;0;0;0;0;0;0;0;0;0;0;21705;22215;85,6132651433985;0,00498711661540985;0,0335071373621676;0,0127669726087396;361;58261;109,101546106272;124,436196080118;101,910914599102;101,048091814634;109,171178525575;109,395689484392;25696158304;9108797875;58697769;2814466843;944586481;1480444;122783260;0;0;18115;16137
2002-01-01;0;0;0;0;0;0;0;0;0;0;0;23685;21100;85,1884205558041;0,0177649945013114;0,0278513455788127;0,010925692401626;297;58047;108,761317964981;122,691374534373;98,8473819707034;101,704440687977;107,839925201754;107,778791254236;24597272820;11102629494;59432349;2955196635;1095264463;662097;162102799;0;0;18279;15110
2001-12-01;0;0;0;0;0;0;0;0;0;0;0;20947;23533;83,7014644992237;0,000338495388000348;0,00922052420387609;0,00964271943045382;239;59203;109,709739918897;119,784355432028;101,148060583145;101,566866647656;108,758990026397;110,608898264195;36080994239;11885704460;64162562;3800737700;1733082466;1260506;265613885;0;0;17890;16854
2001-11-01;0;0;0;0;0;0;0;0;0;0;0;19136;20423;83,6731415267174;0,00169534627447665;0,00887902330743651;0,0102998952674643;336;59527;108,462150353561;119,286816464062;102,35510752908;101,189127533428;108,700095951723;111,677914210757;30890712616;11857733526;63335542;3525648119;1222751299;1152158;193704728;0;0;17527;15530
2001-10-01;0;0;0;0;0;0;0;0;0;0;0;23655;23630;83,5315266641859;-0,000338954325904472;0,00854920064973963;0,0110076155594638;340;59180;108,690791494907;116,728978981145;103,649631581007;101,366749582036;108,19186046314;109,165033595127;29273149947;10682326126;65643825;3400901079;2378866573;2260010;273134390;0;0;16834;15615
2001-09-01;0;0;0;0;0;0;0;0;0;0;0;22747;24483;83,5598496366922;0,00348639455782318;0,0110520904729268;0,0115682198133939;328;58864;108,965064348646;114,50409998528;106,736756183429;101,595359699568;108,250885534277;108,342239523577;29522653503;10368320743;66525235;3108714534;893139003;727506;118247290;0;0;16256;14999
2001-08-01;0;0;0;0;0;0;0;0;0;0;0;34840;30747;83,2695391685027;0,00178890876565285;0,0114388922335942;0,0117540791895141;285;59076;108,522618874847;117,679877064151;108,047522281468;102,458371565843;109,559904587828;109,75536635876;32031193142;12369075800;67968224;3401471915;1080326970;1436874;125084897;0;0;16751;14157
2001-07-01;0;0;0;0;0;0;0;0;0;0;0;34677;36372;83,1208435628447;0,00307613432453224;0,010675850193715;0,0115894588796618;342;58386;108,109464790374;114,793012336773;107,284026458259;102,827450925511;108,838891991579;109,536736559584;28792752191;14628583033;72144738;3915679756;2978003757;1243069;227495711;0;0;16976;14918
2001-06-01;0;0;0;0;0;0;0;0;0;0;0;28864;30468;82,865936810288;0,0029137029736912;0,00696954052658749;0,0114527077171516;377;58368;107,228402860188;110,84003703055;107,852137762866;102,640812331442;107,700172650421;108,47100016285;29240354900;9945527779;59216098;2976583540;1904363133;1238814;162265019;0;0;17397;13962
2001-05-01;0;0;0;0;0;0;0;0;0;0;0;26653;26261;82,6251915439845;-0,00119832234871176;0,00438974005852932;0,0116974253600958;346;58877;107,751893843378;107,397258281727;107,217012550953;102,217618300713;107,37433394481;108,464736890962;28532936658;10995553917;60938182;3155038332;997606739;832023;90710511;0;0;16660;15409
2001-04-01;0;0;0;0;0;0;0;0;0;0;0;26030;27068;82,7243219477566;0,000171218217618341;0,0105527203529103;0,0121793660579108;244;58217;107,426539516961;107,441150948058;106,334950431634;102,227163594895;106,941891094292;107,733629390867;28062442324;10628059787;69060419;3248999892;1182516437;1387630;118118041;0;0;14554;15299
2001-03-01;0;0;0;0;0;0;0;0;0;0;0;27972;26844;82,7101604615034;-0,00153859304214055;0,0101176063645794;0,0116764896239486;401;58271;106,907543965865;107,010560422532;107,079768448366;102,238559895199;106,557291358911;107,21000971211;26879193867;10195239226;57215854;3041554964;2056571251;1407678;155035407;0;0;20826;15179
2001-02-01;0;0;0;0;0;0;0;0;0;0;0;21958;22426;82,8376138377818;-0,000512601452370642;0,0114117748768046;0,0112971238761757;319;57784;106,784892697368;106,254326828799;107,231726611859;101,84664966499;106,418801843123;106,924326643972;24837752540;9833586081;59820268;2908018499;1505843254;1171207;138848765;0;0;16555;15187
2001-01-01;0;0;0;0;0;0;0;0;0;0;0;29704;26824;82,8800982965412;-0,000683001792879612;0,0124556699247467;0,0107079266658477;293;57280;106,055394995844;105,661554115816;107,229004970287;101,66367747636;105,904750129448;106,458896055992;25546951973;12191615315;73284363;3224694180;766701528;545025;84251303;0;0;18022;15068
2000-12-01;0;0;0;0;0;0;0;0;0;0;0;26013;28552;82,9367442415538;0;0,0171066342480022;0,0101046989769184;268;58054;106,830270928768;104,48549932783;107,537884056628;101,13735800722;105,689266914383;105,948628600885;36504637714;8789113904;55685155;3359475973;2038651098;1126060;162059010;0;0;17875;16392
2000-11-01;0;0;0;0;0;0;0;0;0;0;0;24627;25801;82,9367442415538;0,00136787210395828;0,0173716668114299;0,00951971566360182;323;58298;105,539463433236;105,074445566781;107,824439314184;101,536760127238;105,594065611441;106,559926316682;29859329104;10925229377;71524206;3799370208;1709448053;3612538;203926647;0;0;16606;15554
2000-10-01;0;0;0;0;0;0;0;0;0;0;0;30656;30856;82,8234523515286;0,00214187799862908;0,0152764516969006;0,00880960451121809;321;57989;104,291649538736;104,65798331054;106,767714530766;100,742177574165;105,136314102033;106,439426747302;28448856657;10056537566;58290803;3503791031;2358078067;1366189;237185489;0;0;16626;15670
2000-09-01;0;0;0;0;0;0;0;0;0;0;0;29000;29451;82,6464337733643;0,00387030188354687;0,0132824029863696;0,00839153004062696;326;57468;104,319145488726;104,970600305651;106,278195255585;100,76869272692;104,747511931439;105,394682218012;28492670541;10838338446;63791707;3666463508;2150370356;1419490;160373599;0;0;15083;14632
2000-08-01;0;0;0;0;0;0;0;0;0;0;0;36738;32987;82,3278003326685;0,00103314679293987;0,00946344851536662;0,00797029405142733;311;56718;103,997275869573;103,361083219912;105,242687504093;100,803110529984;103,870150024252;102,97374149592;28142535622;10934541157;63594621;3778214183;1132444797;1399061;103405561;0;0;15688;14223
2000-07-01;0;0;0;0;0;0;0;0;0;0;0;37174;39272;82,2428314151496;-0,000602305971433292;0,00903483624359258;0,00784530625800611;361;56186;103,473913131101;101,965180985967;104,731108342493;100,793265478978;103,155611169722;102,142416739128;26561826152;10030455200;67257905;3437572973;3092572266;1344457;250925135;0;0;16830;10363
2000-06-01;0;0;0;0;0;0;0;0;0;0;0;30502;31669;82,2923966170356;0,000344293337923407;0,00990615224191793;0,0076829544188091;205;56359;103,293701255746;101,893795469126;104,142207662305;101,589240797005;103,207238355758;103,69202021691;27819022136;9957508565;58472336;3544332178;2187844696;679018;151881758;0;0;17081;18670
2000-05-01;0;0;0;0;0;0;0;0;0;0;0;28414;27303;82,2640736445293;0,00493036934521252;0,0101730284323098;0,00719188016622911;305;55641;101,763561325811;102,36734719962;102,845150649465;100,632922185652;102,416535693648;102,663750269958;25997157796;13424166687;62260026;3886988084;2133167139;939620;127110258;0;0;16900;14371
2000-04-01;0;0;0;0;0;0;0;0;0;0;0;28629;29370;81,8604712863146;-0,000259425804220004;0,00451820314536389;0,00670068851406641;384;55140;101,0127271827;101,46007986033;102,530463218325;99,394292093624;101,759854810233;102,272979842656;24692309674;8858696061;56800240;3188153746;999473815;548953;85181476;0;0;15453;15136
2000-03-01;0;0;0;0;0;0;0;0;0;0;0;27359;25518;81,8817135156944;-0,000259358519927422;0,00556521739130389;0,00688546153163555;397;54698;100,480882148826;101,814859357504;102,041301285289;100,215794872157;101,292364520039;101,43056467298;26132785804;8961341591;52817145;3277590117;3112870799;1553237;204942238;0;0;15649;15468
2000-02-01;0;0;0;0;0;0;0;0;0;0;0;23747;25512;81,9029557450741;0,000518986246864639;0,00434140835286922;0,00727083841452236;313;54352;100,200660585154;102,701023869552;100,535232388617;100,056817869036;101,007610137448;100,900428827174;22696437625;8840245352;63222531;3135642621;1758339076;997165;145095309;0;0;16915;14838
2000-01-01;0;0;0;0;0;0;0;0;0;0;0;25966;25639;81,8604712863146;0,00390760680791913;0,00521693765759479;0,00772740890798671;275;54057;100;100;100;100;100;100;21825554516;9140801175;59233641;3284725940;756412761;546833;67267743;0;0;17181;14638
